"Pair"	"pert_iname"	"target_chembl_id"	"chembl_target_name"	"standard_type"	"Median"	"uniprot_ID"	"target_gene_symbol"	"Drugs"
"LY-2157299_CHEMBL260"	"LY-2157299"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	405	"Q16539"	"MAPK14"	"LY-2157299"
"NMS-1286937_CHEMBL260"	"NMS-1286937"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"NMS-1286937"
"PH-797804_CHEMBL260"	"PH-797804"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	4.15	"Q16539"	"MAPK14"	"PH-797804"
"PHA-665752_CHEMBL260"	"PHA-665752"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"PHA-665752"
"PHA-793887_CHEMBL260"	"PHA-793887"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"PHA-793887"
"PHA-848125_CHEMBL260"	"PHA-848125"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"PHA-848125"
"pirfenidone_CHEMBL260"	"pirfenidone"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	165400	"Q16539"	"MAPK14"	"pirfenidone"
"SB-203580_CHEMBL260"	"SB-203580"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	48	"Q16539"	"MAPK14"	"SB-203580"
"SB-242235_CHEMBL260"	"SB-242235"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	40	"Q16539"	"MAPK14"	"SB-242235"
"sorafenib_CHEMBL260"	"sorafenib"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	84.8	"Q16539"	"MAPK14"	"sorafenib"
"sotrastaurin_CHEMBL260"	"sotrastaurin"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"sotrastaurin"
"TAK-285_CHEMBL260"	"TAK-285"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"TAK-285"
"TAK-715_CHEMBL260"	"TAK-715"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	39.05	"Q16539"	"MAPK14"	"TAK-715"
"talmapimod_CHEMBL260"	"talmapimod"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	22.5	"Q16539"	"MAPK14"	"talmapimod"
"tofacitinib_CHEMBL260"	"tofacitinib"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	10000	"Q16539"	"MAPK14"	"tofacitinib"
"VX-745_CHEMBL260"	"VX-745"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	60.5	"Q16539"	"MAPK14"	"VX-745"
"zafirlukast_CHEMBL260"	"zafirlukast"	"CHEMBL260"	"MAP kinase p38 alpha"	"IC50"	353	"Q16539"	"MAPK14"	"zafirlukast"
"dicoumarol_CHEMBL2232"	"dicoumarol"	"CHEMBL2232"	"Subtilisin/kexin type 7"	"IC50"	1300	"Q16549"	"PCSK7"	"dicoumarol"
"warfarin_CHEMBL2232"	"warfarin"	"CHEMBL2232"	"Subtilisin/kexin type 7"	"IC50"	24590	"Q16549"	"PCSK7"	"warfarin"
"crizotinib_CHEMBL4898"	"crizotinib"	"CHEMBL4898"	"Neurotrophic tyrosine kinase receptor type 2"	"IC50"	200.5	"Q16620"	"NTRK2"	"crizotinib"
"MK-2461_CHEMBL4898"	"MK-2461"	"CHEMBL4898"	"Neurotrophic tyrosine kinase receptor type 2"	"IC50"	61	"Q16620"	"NTRK2"	"MK-2461"
"NVP-TAE684_CHEMBL4898"	"NVP-TAE684"	"CHEMBL4898"	"Neurotrophic tyrosine kinase receptor type 2"	"IC50"	212009	"Q16620"	"NTRK2"	"NVP-TAE684"
"PHA-665752_CHEMBL4670"	"PHA-665752"	"CHEMBL4670"	"MAP kinase-activated protein kinase 3"	"IC50"	10000	"Q16644"	"MAPKAPK3"	"PHA-665752"
"dazmegrel_CHEMBL4428"	"dazmegrel"	"CHEMBL4428"	"Prostaglandin I2 synthase"	"IC50"	1e+05	"Q16647"	"PTGIS"	"dazmegrel"
"dazoxiben_CHEMBL4428"	"dazoxiben"	"CHEMBL4428"	"Prostaglandin I2 synthase"	"IC50"	1e+05	"Q16647"	"PTGIS"	"dazoxiben"
"chrysin_CHEMBL4878"	"chrysin"	"CHEMBL4878"	"Cytochrome P450 1B1"	"IC50"	24	"Q16678"	"CYP1B1"	"chrysin"
"luteolin_CHEMBL4878"	"luteolin"	"CHEMBL4878"	"Cytochrome P450 1B1"	"IC50"	79	"Q16678"	"CYP1B1"	"luteolin"
"naringenin_CHEMBL4878"	"naringenin"	"CHEMBL4878"	"Cytochrome P450 1B1"	"IC50"	3656	"Q16678"	"CYP1B1"	"naringenin"
"quercetin_CHEMBL4878"	"quercetin"	"CHEMBL4878"	"Cytochrome P450 1B1"	"IC50"	77	"Q16678"	"CYP1B1"	"quercetin"
"resveratrol_CHEMBL4878"	"resveratrol"	"CHEMBL4878"	"Cytochrome P450 1B1"	"IC50"	55000	"Q16678"	"CYP1B1"	"resveratrol"
"miglustat_CHEMBL2063"	"miglustat"	"CHEMBL2063"	"Ceramide glucosyltransferase"	"IC50"	22000	"Q16739"	"UGCG"	"miglustat"
"VP-20629_CHEMBL3962"	"VP-20629"	"CHEMBL3962"	"Kynurenine--oxoglutarate transaminase I"	"IC50"	140000	"Q16773"	"KYAT1"	"VP-20629"
"acetazolamide_CHEMBL3594"	"acetazolamide"	"CHEMBL3594"	"Carbonic anhydrase IX"	"IC50"	243.1	"Q16790"	"CA9"	"acetazolamide"
"celecoxib_CHEMBL3594"	"celecoxib"	"CHEMBL3594"	"Carbonic anhydrase IX"	"IC50"	16	"Q16790"	"CA9"	"celecoxib"
"diclofenac_CHEMBL3594"	"diclofenac"	"CHEMBL3594"	"Carbonic anhydrase IX"	"IC50"	1e+05	"Q16790"	"CA9"	"diclofenac"
"valdecoxib_CHEMBL3594"	"valdecoxib"	"CHEMBL3594"	"Carbonic anhydrase IX"	"IC50"	27	"Q16790"	"CA9"	"valdecoxib"
"acetazolamide_CHEMBL2095180"	"acetazolamide"	"CHEMBL2095180"	"Carbonic anhydrase"	"IC50"	230	"Q16790"	"CA9"	"acetazolamide"
"imatinib_CHEMBL5122"	"imatinib"	"CHEMBL5122"	"Discoidin domain-containing receptor 2"	"IC50"	408	"Q16832"	"DDR2"	"imatinib"
"nilotinib_CHEMBL5122"	"nilotinib"	"CHEMBL5122"	"Discoidin domain-containing receptor 2"	"IC50"	5.2	"Q16832"	"DDR2"	"nilotinib"
"sorafenib_CHEMBL5122"	"sorafenib"	"CHEMBL5122"	"Discoidin domain-containing receptor 2"	"IC50"	7	"Q16832"	"DDR2"	"sorafenib"
"tozasertib_CHEMBL5122"	"tozasertib"	"CHEMBL5122"	"Discoidin domain-containing receptor 2"	"IC50"	241	"Q16832"	"DDR2"	"tozasertib"
"anandamide_CHEMBL3849"	"anandamide"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"anandamide"
"bifonazole_CHEMBL3849"	"bifonazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	342	"Q16850"	"CYP51A1"	"bifonazole"
"chlorpropamide_CHEMBL3849"	"chlorpropamide"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"chlorpropamide"
"clotrimazole_CHEMBL3849"	"clotrimazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	130	"Q16850"	"CYP51A1"	"clotrimazole"
"econazole_CHEMBL3849"	"econazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	50	"Q16850"	"CYP51A1"	"econazole"
"erythromycin_CHEMBL3849"	"erythromycin"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"erythromycin"
"fluconazole_CHEMBL3849"	"fluconazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"fluconazole"
"itraconazole_CHEMBL3849"	"itraconazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	3600	"Q16850"	"CYP51A1"	"itraconazole"
"methimazole_CHEMBL3849"	"methimazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"methimazole"
"metronidazole_CHEMBL3849"	"metronidazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"metronidazole"
"miconazole_CHEMBL3849"	"miconazole"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	200	"Q16850"	"CYP51A1"	"miconazole"
"pregnenolone_CHEMBL3849"	"pregnenolone"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"pregnenolone"
"propafenone_CHEMBL3849"	"propafenone"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"propafenone"
"tolbutamide_CHEMBL3849"	"tolbutamide"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	2e+05	"Q16850"	"CYP51A1"	"tolbutamide"
"tolnaftate_CHEMBL3849"	"tolnaftate"	"CHEMBL3849"	"Cytochrome P450 51"	"IC50"	50000	"Q16850"	"CYP51A1"	"tolnaftate"
"PX-12_CHEMBL1927"	"PX-12"	"CHEMBL1927"	"Thioredoxin reductase 1"	"IC50"	15400	"Q16881"	"TXNRD1"	"PX-12"
"olaparib_CHEMBL2380187"	"olaparib"	"CHEMBL2380187"	"Poly [ADP-ribose] polymerase 6"	"IC50"	1800	"Q2NL67"	"PARP6"	"olaparib"
"benzbromarone_CHEMBL1641347"	"benzbromarone"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	4600	"Q4U2R8"	"SLC22A6"	"benzbromarone"
"diclofenac_CHEMBL1641347"	"diclofenac"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	4000	"Q4U2R8"	"SLC22A6"	"diclofenac"
"diflunisal_CHEMBL1641347"	"diflunisal"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	850	"Q4U2R8"	"SLC22A6"	"diflunisal"
"ellagic-acid_CHEMBL1641347"	"ellagic-acid"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	270	"Q4U2R8"	"SLC22A6"	"ellagic-acid"
"etodolac_CHEMBL1641347"	"etodolac"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	50000	"Q4U2R8"	"SLC22A6"	"etodolac"
"ibuprofen_CHEMBL1641347"	"ibuprofen"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	8000	"Q4U2R8"	"SLC22A6"	"ibuprofen"
"indometacin_CHEMBL1641347"	"indometacin"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	3000	"Q4U2R8"	"SLC22A6"	"indometacin"
"ketoprofen_CHEMBL1641347"	"ketoprofen"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	1350	"Q4U2R8"	"SLC22A6"	"ketoprofen"
"naproxen_CHEMBL1641347"	"naproxen"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	5800	"Q4U2R8"	"SLC22A6"	"naproxen"
"probenecid_CHEMBL1641347"	"probenecid"	"CHEMBL1641347"	"Solute carrier family 22 member 6"	"IC50"	9850	"Q4U2R8"	"SLC22A6"	"probenecid"
"NVP-TAE684_CHEMBL1075104"	"NVP-TAE684"	"CHEMBL1075104"	"Leucine-rich repeat serine/threonine-protein kinase 2"	"IC50"	7.8	"Q5S007"	"LRRK2"	"NVP-TAE684"
"XMD-1150_CHEMBL1075104"	"XMD-1150"	"CHEMBL1075104"	"Leucine-rich repeat serine/threonine-protein kinase 2"	"IC50"	7.9	"Q5S007"	"LRRK2"	"XMD-1150"
"orlistat_CHEMBL5048"	"orlistat"	"CHEMBL5048"	"Neutral cholesterol ester hydrolase 1"	"IC50"	1e+05	"Q6PIU2"	"NCEH1"	"orlistat"
"linagliptin_CHEMBL4657"	"linagliptin"	"CHEMBL4657"	"Dipeptidyl peptidase VIII"	"IC50"	40000	"Q6V1X1"	"DPP8"	"linagliptin"
"NVP-DPP728_CHEMBL4657"	"NVP-DPP728"	"CHEMBL4657"	"Dipeptidyl peptidase VIII"	"IC50"	4573	"Q6V1X1"	"DPP8"	"NVP-DPP728"
"saxagliptin_CHEMBL4657"	"saxagliptin"	"CHEMBL4657"	"Dipeptidyl peptidase VIII"	"IC50"	242	"Q6V1X1"	"DPP8"	"saxagliptin"
"sitagliptin_CHEMBL4657"	"sitagliptin"	"CHEMBL4657"	"Dipeptidyl peptidase VIII"	"IC50"	48000	"Q6V1X1"	"DPP8"	"sitagliptin"
"teneligliptin_CHEMBL4657"	"teneligliptin"	"CHEMBL4657"	"Dipeptidyl peptidase VIII"	"IC50"	260	"Q6V1X1"	"DPP8"	"teneligliptin"
"daminozide_CHEMBL2163177"	"daminozide"	"CHEMBL2163177"	"Lysine-specific demethylase 7"	"IC50"	2100	"Q6ZMT4"	"KDM7A"	"daminozide"
"levothyroxine_CHEMBL2073690"	"levothyroxine"	"CHEMBL2073690"	"Solute carrier organic anion transporter family member 4C1"	"IC50"	8000	"Q6ZQN7"	"SLCO4C1"	"levothyroxine"
"HC-030031_CHEMBL1075319"	"HC-030031"	"CHEMBL1075319"	"Transient receptor potential cation channel subfamily M member 8"	"IC50"	30000	"Q7Z2W7"	"TRPM8"	"HC-030031"
"linagliptin_CHEMBL4793"	"linagliptin"	"CHEMBL4793"	"Dipeptidyl peptidase IX"	"IC50"	1e+05	"Q86TI2"	"DPP9"	"linagliptin"
"saxagliptin_CHEMBL4793"	"saxagliptin"	"CHEMBL4793"	"Dipeptidyl peptidase IX"	"IC50"	102	"Q86TI2"	"DPP9"	"saxagliptin"
"sitagliptin_CHEMBL4793"	"sitagliptin"	"CHEMBL4793"	"Dipeptidyl peptidase IX"	"IC50"	1e+05	"Q86TI2"	"DPP9"	"sitagliptin"
"teneligliptin_CHEMBL4793"	"teneligliptin"	"CHEMBL4793"	"Dipeptidyl peptidase IX"	"IC50"	540	"Q86TI2"	"DPP9"	"teneligliptin"
"dipyridamole_CHEMBL2079850"	"dipyridamole"	"CHEMBL2079850"	"Protein prune homolog"	"IC50"	780	"Q86TP1"	"PRUNE1"	"dipyridamole"
"NMS-1286937_CHEMBL5404"	"NMS-1286937"	"CHEMBL5404"	"Serine/threonine-protein kinase tousled-like 2"	"IC50"	10000	"Q86UE8"	"TLK2"	"NMS-1286937"
"AZD-1208_CHEMBL5407"	"AZD-1208"	"CHEMBL5407"	"Serine/threonine-protein kinase PIM3"	"IC50"	6	"Q86V86"	"PIM3"	"AZD-1208"
"aripiprazole_CHEMBL1743127"	"aripiprazole"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	5e+05	"Q86VL8"	"SLC47A2"	"aripiprazole"
"buspirone_CHEMBL1743127"	"buspirone"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	46000	"Q86VL8"	"SLC47A2"	"buspirone"
"dihydroergotamine_CHEMBL1743127"	"dihydroergotamine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	12600	"Q86VL8"	"SLC47A2"	"dihydroergotamine"
"dipyridamole_CHEMBL1743127"	"dipyridamole"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	74000	"Q86VL8"	"SLC47A2"	"dipyridamole"
"disopyramide_CHEMBL1743127"	"disopyramide"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	1e+05	"Q86VL8"	"SLC47A2"	"disopyramide"
"epinastine_CHEMBL1743127"	"epinastine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	29800	"Q86VL8"	"SLC47A2"	"epinastine"
"granisetron_CHEMBL1743127"	"granisetron"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	311000	"Q86VL8"	"SLC47A2"	"granisetron"
"imatinib_CHEMBL1743127"	"imatinib"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	1625	"Q86VL8"	"SLC47A2"	"imatinib"
"imipramine_CHEMBL1743127"	"imipramine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	1e+05	"Q86VL8"	"SLC47A2"	"imipramine"
"indinavir_CHEMBL1743127"	"indinavir"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	253900	"Q86VL8"	"SLC47A2"	"indinavir"
"irinotecan_CHEMBL1743127"	"irinotecan"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	43250	"Q86VL8"	"SLC47A2"	"irinotecan"
"mitoxantrone_CHEMBL1743127"	"mitoxantrone"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	680	"Q86VL8"	"SLC47A2"	"mitoxantrone"
"ondansetron_CHEMBL1743127"	"ondansetron"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	300	"Q86VL8"	"SLC47A2"	"ondansetron"
"orphenadrine_CHEMBL1743127"	"orphenadrine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	1e+05	"Q86VL8"	"SLC47A2"	"orphenadrine"
"pantoprazole_CHEMBL1743127"	"pantoprazole"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	271600	"Q86VL8"	"SLC47A2"	"pantoprazole"
"pentamidine_CHEMBL1743127"	"pentamidine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	6550	"Q86VL8"	"SLC47A2"	"pentamidine"
"pimozide_CHEMBL1743127"	"pimozide"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	5e+05	"Q86VL8"	"SLC47A2"	"pimozide"
"prazosin_CHEMBL1743127"	"prazosin"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	38400	"Q86VL8"	"SLC47A2"	"prazosin"
"rimantadine_CHEMBL1743127"	"rimantadine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	288000	"Q86VL8"	"SLC47A2"	"rimantadine"
"risperidone_CHEMBL1743127"	"risperidone"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	291000	"Q86VL8"	"SLC47A2"	"risperidone"
"ritonavir_CHEMBL1743127"	"ritonavir"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	14050	"Q86VL8"	"SLC47A2"	"ritonavir"
"tacrine_CHEMBL1743127"	"tacrine"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	1e+05	"Q86VL8"	"SLC47A2"	"tacrine"
"zafirlukast_CHEMBL1743127"	"zafirlukast"	"CHEMBL1743127"	"Multidrug and toxin extrusion protein 2"	"IC50"	7600	"Q86VL8"	"SLC47A2"	"zafirlukast"
"ellagic-acid_CHEMBL5406"	"ellagic-acid"	"CHEMBL5406"	"Histone-arginine methyltransferase CARM1"	"IC50"	25000	"Q86X55"	"CARM1"	"ellagic-acid"
"rottlerin_CHEMBL3094"	"rottlerin"	"CHEMBL3094"	"MAP kinase-activated protein kinase 5"	"IC50"	1900	"Q8IW41"	"MAPKAPK5"	"rottlerin"
"tofacitinib_CHEMBL3094"	"tofacitinib"	"CHEMBL3094"	"MAP kinase-activated protein kinase 5"	"IC50"	10000	"Q8IW41"	"MAPKAPK5"	"tofacitinib"
"AGK-2_CHEMBL4462"	"AGK-2"	"CHEMBL4462"	"NAD-dependent deacetylase sirtuin 2"	"IC50"	3500	"Q8IXJ6"	"SIRT2"	"AGK-2"
"bisindolylmaleimide_CHEMBL4462"	"bisindolylmaleimide"	"CHEMBL4462"	"NAD-dependent deacetylase sirtuin 2"	"IC50"	7300	"Q8IXJ6"	"SIRT2"	"bisindolylmaleimide"
"EX-527_CHEMBL4462"	"EX-527"	"CHEMBL4462"	"NAD-dependent deacetylase sirtuin 2"	"IC50"	14000	"Q8IXJ6"	"SIRT2"	"EX-527"
"nicotinamide_CHEMBL4462"	"nicotinamide"	"CHEMBL4462"	"NAD-dependent deacetylase sirtuin 2"	"IC50"	11000	"Q8IXJ6"	"SIRT2"	"nicotinamide"
"NMS-1286937_CHEMBL3542"	"NMS-1286937"	"CHEMBL3542"	"Serine/threonine-protein kinase NIM1"	"IC50"	10000	"Q8IY84"	"NIM1K"	"NMS-1286937"
"BX-795_CHEMBL5435"	"BX-795"	"CHEMBL5435"	"Serine/threonine-protein kinase ULK2"	"IC50"	310	"Q8IYT8"	"ULK2"	"BX-795"
"orlistat_CHEMBL5516"	"orlistat"	"CHEMBL5516"	"Monoacylglycerol lipase ABHD12"	"IC50"	190	"Q8N2K0"	"ABHD12"	"orlistat"
"nicotinamide_CHEMBL2163182"	"nicotinamide"	"CHEMBL2163182"	"NAD-dependent protein deacetylase sirtuin-6"	"IC50"	192000	"Q8N6T7"	"SIRT6"	"nicotinamide"
"bifemelane_CHEMBL1287624"	"bifemelane"	"CHEMBL1287624"	"Lethal(3)malignant brain tumor-like protein 4"	"IC50"	1e+05	"Q8NA19"	"L3MBTL4"	"bifemelane"
"chlorphenamine_CHEMBL1287624"	"chlorphenamine"	"CHEMBL1287624"	"Lethal(3)malignant brain tumor-like protein 4"	"IC50"	1e+05	"Q8NA19"	"L3MBTL4"	"chlorphenamine"
"oxybutynin_CHEMBL1287624"	"oxybutynin"	"CHEMBL1287624"	"Lethal(3)malignant brain tumor-like protein 4"	"IC50"	1e+05	"Q8NA19"	"L3MBTL4"	"oxybutynin"
"UNC-1215_CHEMBL1287624"	"UNC-1215"	"CHEMBL1287624"	"Lethal(3)malignant brain tumor-like protein 4"	"IC50"	10000	"Q8NA19"	"L3MBTL4"	"UNC-1215"
"UNC-669_CHEMBL1287624"	"UNC-669"	"CHEMBL1287624"	"Lethal(3)malignant brain tumor-like protein 4"	"IC50"	30000	"Q8NA19"	"L3MBTL4"	"UNC-669"
"tranylcypromine_CHEMBL1938208"	"tranylcypromine"	"CHEMBL1938208"	"Lysine-specific histone demethylase 1B"	"IC50"	34900	"Q8NB78"	"KDM1B"	"tranylcypromine"
"orlistat_CHEMBL5521"	"orlistat"	"CHEMBL5521"	"Sn1-specific diacylglycerol lipase beta"	"IC50"	240	"Q8NCG7"	"DAGLB"	"orlistat"
"alpelisib_CHEMBL1075165"	"alpelisib"	"CHEMBL1075165"	"Phosphatidylinositol 3-kinase catalytic subunit type 3"	"IC50"	9100	"Q8NEB9"	"PIK3C3"	"alpelisib"
"buparlisib_CHEMBL1075165"	"buparlisib"	"CHEMBL1075165"	"Phosphatidylinositol 3-kinase catalytic subunit type 3"	"IC50"	2400	"Q8NEB9"	"PIK3C3"	"buparlisib"
"GDC-0980_CHEMBL1075165"	"GDC-0980"	"CHEMBL1075165"	"Phosphatidylinositol 3-kinase catalytic subunit type 3"	"IC50"	2000	"Q8NEB9"	"PIK3C3"	"GDC-0980"
"taselisib_CHEMBL1075165"	"taselisib"	"CHEMBL1075165"	"Phosphatidylinositol 3-kinase catalytic subunit type 3"	"IC50"	374	"Q8NEB9"	"PIK3C3"	"taselisib"
"torin-1_CHEMBL1075165"	"torin-1"	"CHEMBL1075165"	"Phosphatidylinositol 3-kinase catalytic subunit type 3"	"IC50"	533	"Q8NEB9"	"PIK3C3"	"torin-1"
"torin-2_CHEMBL1075165"	"torin-2"	"CHEMBL1075165"	"Phosphatidylinositol 3-kinase catalytic subunit type 3"	"IC50"	8.58	"Q8NEB9"	"PIK3C3"	"torin-2"
"AMG-517_CHEMBL4794"	"AMG-517"	"CHEMBL4794"	"Vanilloid receptor"	"IC50"	0.85	"Q8NER1"	"TRPV1"	"AMG-517"
"capsaicin_CHEMBL4794"	"capsaicin"	"CHEMBL4794"	"Vanilloid receptor"	"IC50"	8	"Q8NER1"	"TRPV1"	"capsaicin"
"HC-030031_CHEMBL4794"	"HC-030031"	"CHEMBL4794"	"Vanilloid receptor"	"IC50"	20000	"Q8NER1"	"TRPV1"	"HC-030031"
"HC-030031_CHEMBL5522"	"HC-030031"	"CHEMBL5522"	"Transient receptor potential cation channel subfamily V member 3"	"IC50"	10000	"Q8NET8"	"TRPV3"	"HC-030031"
"linagliptin_CHEMBL1641348"	"linagliptin"	"CHEMBL1641348"	"Solute carrier family 22 member 8"	"IC50"	1e+05	"Q8TCC7"	"SLC22A8"	"linagliptin"
"probenecid_CHEMBL1641348"	"probenecid"	"CHEMBL1641348"	"Solute carrier family 22 member 8"	"IC50"	4930	"Q8TCC7"	"SLC22A8"	"probenecid"
"ebselen_CHEMBL6113"	"ebselen"	"CHEMBL6113"	"Phosphoethanolamine/phosphocholine phosphatase"	"IC50"	111	"Q8TCT1"	"PHOSPHO1"	"ebselen"
"acifran_CHEMBL3785"	"acifran"	"CHEMBL3785"	"Hydroxycarboxylic acid receptor 2"	"IC50"	500	"Q8TDS4"	"HCAR2"	"acifran"
"niacin_CHEMBL3785"	"niacin"	"CHEMBL3785"	"Hydroxycarboxylic acid receptor 2"	"IC50"	140	"Q8TDS4"	"HCAR2"	"niacin"
"cholic-acid_CHEMBL5409"	"cholic-acid"	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"IC50"	6000	"Q8TDU6"	"GPBAR1"	"cholic-acid"
"NMS-1286937_CHEMBL1075163"	"NMS-1286937"	"CHEMBL1075163"	"Serine/threonine-protein kinase haspin"	"IC50"	10000	"Q8TF76"	"HASPIN"	"NMS-1286937"
"cyproheptadine_CHEMBL5523"	"cyproheptadine"	"CHEMBL5523"	"Histone-lysine N-methyltransferase SETD7"	"IC50"	3400	"Q8WTS6"	"SETD7"	"cyproheptadine"
"rimcazole_CHEMBL1914272"	"rimcazole"	"CHEMBL1914272"	"Scavenger receptor class B member 1"	"IC50"	1200	"Q8WTV0"	"SCARB1"	"rimcazole"
"ACY-1215_CHEMBL2716"	"ACY-1215"	"CHEMBL2716"	"Histone deacetylase 7"	"IC50"	5700	"Q8WUI4"	"HDAC7"	"ACY-1215"
"dacinostat_CHEMBL2716"	"dacinostat"	"CHEMBL2716"	"Histone deacetylase 7"	"IC50"	1123.055	"Q8WUI4"	"HDAC7"	"dacinostat"
"entinostat_CHEMBL2716"	"entinostat"	"CHEMBL2716"	"Histone deacetylase 7"	"IC50"	30000	"Q8WUI4"	"HDAC7"	"entinostat"
"mocetinostat_CHEMBL2716"	"mocetinostat"	"CHEMBL2716"	"Histone deacetylase 7"	"IC50"	10000	"Q8WUI4"	"HDAC7"	"mocetinostat"
"phenylbutyrate_CHEMBL2716"	"phenylbutyrate"	"CHEMBL2716"	"Histone deacetylase 7"	"IC50"	2e+06	"Q8WUI4"	"HDAC7"	"phenylbutyrate"
"valproic-acid_CHEMBL2716"	"valproic-acid"	"CHEMBL2716"	"Histone deacetylase 7"	"IC50"	2e+06	"Q8WUI4"	"HDAC7"	"valproic-acid"
"amiodarone_CHEMBL2216739"	"amiodarone"	"CHEMBL2216739"	"Carnitine O-palmitoyltransferase 1, muscle isoform"	"IC50"	1e+05	"Q92523"	"CPT1B"	"amiodarone"
"perhexiline_CHEMBL2216739"	"perhexiline"	"CHEMBL2216739"	"Carnitine O-palmitoyltransferase 1, muscle isoform"	"IC50"	1e+05	"Q92523"	"CPT1B"	"perhexiline"
"pioglitazone_CHEMBL2216739"	"pioglitazone"	"CHEMBL2216739"	"Carnitine O-palmitoyltransferase 1, muscle isoform"	"IC50"	1e+05	"Q92523"	"CPT1B"	"pioglitazone"
